data_time,year,product_category,district,inspection_result,shop_name,original_location,failure_reasons,updated_at
2026-05-03T00:48:46.175674+08:00,2024,香辛植物及其他草木本植物,中山,不符合規定,國賓大飯店股份有限公司遼寧營業所(國賓大飯店股份有限公司中餐廳),國賓大飯店股份有限公司遼寧營業所(國賓大飯店股份有限公司中餐廳)/臺北市中山區遼寧街177號,"[""殺菌劑Isoprothiolane\t亞賜圃0."", ""殺蟲劑Phenthoate\t賽達松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,蕈菜類,信義,不符合規定,信遠國際開發股份有限公司,信遠國際開發股份有限公司/臺北市信義區松仁路58號14樓,"[""殺蟲劑Chlorpyrifos陶斯松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,大安,不符合規定,双喜臨門水果行(双囍臨門水果行),双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,"[""殺菌劑Pydiflumetofen\t派滅芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,豆菜類,士林,不符合規定,翡翠綠水果專賣店,翡翠綠水果專賣店/臺北市士林區美崙街14號1樓,"[""殺蟲劑Thiamethoxam\t賽速安0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,松山,不符合規定,水果行,水果行/臺北市松山區南京東路5段291巷3之2號前,"[""殺菌劑Dimethomorph\t達滅芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,內湖,不符合規定,幸福品味實業股份有限公司(美福食集),幸福品味實業股份有限公司(美福食集)/臺北市內湖區民善街128號,"[""殺蟲劑Phosmet\t益滅松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,大漿果類,士林,不符合規定,無市招水果攤,無市招水果攤/臺北市士林區社中街12號對面,"[""殺蟲劑Fenvalerate\t芬化利0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,大安,不符合規定,双喜臨門水果行(双囍臨門水果行),双喜臨門水果行(双囍臨門水果行)/臺北市大安區和平東路3段228巷35號,"[""殺菌劑Iprobenfos\t丙基喜樂松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,大安,不符合規定,太平洋崇光百貨股份有限公司(Fresh Mart忠孝店),太平洋崇光百貨股份有限公司(Fresh Mart忠孝店)/臺北市大安區忠孝東路4段45號B2,"[""殺菌劑Difenoconazole\t待克利1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,包裝,信義,不符合規定,"pchome24h購物網
(https:","pchome24h購物網
(https://24h.pchome.com.tw/)","[""砷:0.35 mg/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,信義,不符合規定,"放心初蔬果網
(https:","放心初蔬果網
(https://funthingtrue.com.tw/)","[""百滅寧:0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,大漿果類,信義,不符合規定,"放心初蔬果網
(https:","放心初蔬果網
(https://funthingtrue.com.tw/)","[""撲滅寧:0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,信義,不符合規定,"蝦皮購物-好食代 冷凍食品批發小舖
(https:","蝦皮購物-好食代 冷凍食品批發小舖
(https://shopee.tw/lin24190902)","[""鎘:0.24 mg/kg"", ""扶吉胺:0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,信義,不符合規定,"蝦皮購物-sutinglin
(https:","蝦皮購物-sutinglin
(https://shopee.tw/sutinglin)","[""鎘:0.17 mg/kg"", ""扶吉胺:0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,信義,不符合規定,"蝦皮購物-HomeBar泓吧嚴選新鮮蔬果
(https:","蝦皮購物-HomeBar泓吧嚴選新鮮蔬果
(https://shopee.tw/jacck2668)","[""鎘:0.53 mg/kg"", ""扶吉胺:1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,奶蛋素,北投,不符合規定,阿玉素食(北投中繼市場133號攤),阿玉素食(北投中繼市場133號攤)/臺北市北投區磺港路33號,"[""1.動物性成分陽性、動物性成分陽性"", ""2.植物性成分陽性、五辛""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,奶蛋素,松山,不符合規定,張阿姨蔬食,張阿姨蔬食/臺北市松山區八德路4段673巷6號,"[""1.動物性成分陽性、動物性成分陽性"", ""2.植物性成分陽性、五辛""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,中山,不符合規定,果鮮一品商行(果鮮蔬果超市),果鮮一品商行(果鮮蔬果超市)/臺北市中山區吉林路176號,"[""殺蟲劑Deltamethrin 第滅寧1."", ""殺菌劑Difenoconazole 待克利3.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,中山,不符合規定,臺北市中山區民族東路410巷2弄18-20號前(五常市場),臺北市中山區民族東路410巷2弄18-20號前(五常市場),"[""殺蟲劑Deltamethrin 第滅寧1."", ""殺菌劑Pyraclostrobin 百克敏0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,南港,不符合規定,我家蔬果園,我家蔬果園/臺北市萬華區中華路2段416巷56號,"[""殺菌劑Difenoconazole 待克利1."", ""殺蟎劑Spirodiclofen 賜派芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,大漿果類,信義,不符合規定,辣十九國際開發股份有限公司(馬辣頂級鴛鴦鍋信義店),辣十九國際開發股份有限公司(馬辣頂級鴛鴦鍋信義店)/臺北市信義區松壽路22號3樓,"[""殺蟲劑Cyromazine 賽滅淨0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,大漿果類,南港,不符合規定,上奕商行(INDEX),上奕商行(INDEX)/臺北市萬華區國興路32號,"[""生長調節劑Gibberellic acid 勃激素A3 0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,中山,不符合規定,粒粒鮮股份有限公司(粒粒鮮),粒粒鮮股份有限公司(粒粒鮮)/臺北市中山區吉林路146號146之1號,"[""殺草劑Ametryn 草殺淨0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,士林,不符合規定,豪光回田實業有限公司(回田蔬苑),豪光回田實業有限公司(回田蔬苑)/臺北市士林區中正路357號1樓,"[""殺蟲劑Spinetoram 賜諾特0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,香辛植物及其他草木本植物,士林,不符合規定,璞園餐飲事業有限公司(台南海鮮會館),璞園餐飲事業有限公司(台南海鮮會館)/臺北市士林區基河路130號地下一層,"[""殺菌劑Pencycuron 賓克隆0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,南港,不符合規定,臺北市萬華區環河南路2段245號蔬菜攤0068號,臺北市萬華區環河南路2段245號蔬菜攤0068號,"[""殺蟲劑Clothianidin 可尼丁0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,中山,不符合規定,臺北市中山區民族東路410巷2弄20號前,臺北市中山區民族東路410巷2弄20號前,"[""殺草劑Oxadiazon 樂滅草0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,核果類,松山,不符合規定,明欣鮮果專賣店,明欣鮮果專賣店/臺北市松山區南京東路5段123巷27號1樓,"[""殺蟲劑Cyhalothrin 賽洛寧1.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,南港,不符合規定,臺北市萬華區環河南路2段245號蔬菜攤0032號,臺北市萬華區環河南路2段245號蔬菜攤0032號,"[""殺菌劑Dimethomorph 達滅芬4.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,飲料,松山,不符合規定,厚鋪牛排館(人从众厚切牛排),厚鋪牛排館(人从众厚切牛排)/臺北市松山區光復北路146號1樓,"[""腸桿菌科：5.4x10^3 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,中山,不符合規定,總柴日式氷菓專賣(CEO ICE CREAM),總柴日式氷菓專賣(CEO ICE CREAM)/臺北市中山區中山北路2段26巷18號,"[""腸桿菌科：40 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,大同,不符合規定,冰讚飲食店,冰讚飲食店/臺北市大同區雙連街2號1樓,"[""腸桿菌科：2.0x10^3 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,中正,不符合規定,金霖企業社(甘蔗媽媽),金霖企業社(甘蔗媽媽)/臺北市中正區信陽街5之1號,"[""腸桿菌科：2.1x10^3 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,南港,不符合規定,喜客冰品店(冰封仙果),喜客冰品店(冰封仙果)/臺北市萬華區中華路1段114巷18號1樓,"[""腸桿菌科：30 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,大同,不符合規定,森昱食品有限公司(夏樹甜品),森昱食品有限公司(夏樹甜品)/臺北市大同區迪化街1段240號,"[""腸桿菌科：3.2x10^2 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,士林,不符合規定,廣安階,廣安階/臺北市士林區中山北路6段77號8樓,"[""腸桿菌科：88 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,冰品,內湖,不符合規定,金探吉事業有限公司(荖子鍋),金探吉事業有限公司(荖子鍋)/臺北市內湖區民善街88號,"[""腸桿菌科：1.5x10^3 CFU/g""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,飲料,中正,不符合規定,水龍堂(大苑子),水龍堂(大苑子)/臺北市中正區南昌路1段80號,"[""腸桿菌科：70 CFU/mL""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,膠囊錠狀食品,信義,不符合規定,吳興春天藥局,吳興春天藥局/臺北市信義區吳興街137號1樓,"[""DINP:""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,膠囊錠狀食品,松山,不符合規定,啄木鳥藥師藥局八德店,啄木鳥藥師藥局八德店/臺北市松山區八德路4段211號,"[""DBP:6.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,乾豆類,北投,不符合規定,鴻璂雜糧行,鴻璂雜糧行/臺北市北投區中央南路1段163號1樓,"[""賽速安"", ""磷化氫""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,乾豆類,內湖,不符合規定,利民雜糧行,利民雜糧行/臺北市內湖區內湖路2段300號,"[""賽果培""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,乾豆類,大同,不符合規定,永利食品有限公司,永利食品有限公司/臺北市大同區迪化街1段143號,"[""芬普尼"", ""賽速安""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,烤肉用蔬菜,中山,不符合規定,雙連市場來于蔬菜35號攤,雙連市場來于蔬菜35號攤/臺北市中山區民生西路45巷,"[""Indoxacarb因得克 0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,中秋月餅,北投,不符合規定,米泉食品行(米哥烘焙坊),米泉食品行(米哥烘焙坊)/臺北市北投區光明路158號1樓,"[""己二烯酸 1.0g/kg""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,中秋月餅,中山,不符合規定,金橞食品股份有限公司,金橞食品股份有限公司/臺北市中山區松江路297巷5號1樓,[],2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,中秋月餅,中山,不符合規定,金橞食品股份有限公司,金橞食品股份有限公司/臺北市中山區松江路297巷5號1樓,[],2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,中秋月餅,中山,不符合規定,金橞食品股份有限公司,金橞食品股份有限公司/臺北市中山區松江路297巷5號1樓,[],2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,中秋月餅,中山,不符合規定,慧上癮,慧上癮/臺北市中山區建國北路2段226巷42號,"[""未標示原產地（國）、有效日期標示單獨黏貼未依規定印刷於外包裝上。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,中秋月餅,中山,不符合規定,慧上癮,慧上癮/臺北市中山區建國北路2段226巷42號,"[""未標示有效日期。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,南港,不符合規定,宜新蔬果行,宜新蔬果行/臺北市萬華區富民路155巷49之3號1樓,"[""殺蟲劑Abamectin 阿巴汀0."", ""殺蟲劑Chlorfenapyr 克凡派1."", ""殺蟲劑Cyantraniliprole 賽安勃0."", ""殺蟲劑Fipronil 芬普尼0.210ppm、Fipronil-sulfone芬普尼代謝物0."", ""殺蟲劑Pyriproxyfen 百利普芬1."", ""殺蟲劑Tolfenpyrad 脫芬瑞0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,大同,不符合規定,霸王川菜餐廳股份有限公司,霸王川菜餐廳股份有限公司/臺北市大同區長安西路287號1-2樓,"[""殺蟲劑Clothianidin 可尼丁0."", ""殺蟲劑Dichlorvos二氯松0."", ""殺蟲劑Trichlorfon 三氯松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,南山,不符合規定,為福樓餐廳有限公司,為福樓餐廳有限公司/臺北市南港區忠孝東路5段996號1樓,"[""殺蟲劑Chlorfenapyr 克凡派2."", ""殺蟲劑Indoxacarb 因得克2."", ""殺菌劑Pyraclostrobin 百克敏2.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,果菜類,大安,不符合規定,復興小吃店(全國食養創作全自助餐復興店),復興小吃店(全國食養創作全自助餐復興店)/臺北市大安區復興南路2段314號,"[""殺菌劑Difenoconazole 待克利1."", ""殺菌劑Zoxamide 座賽胺0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,大安,不符合規定,優市大安店, 優市大安店/臺北市大安區敦化南路2段11巷38弄15號,"[""殺菌劑Dimethomorph 達滅芬2."", ""殺蟲劑Indoxacarb 因得克0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,大漿果類,大同,不符合規定,無名水果攤,無名水果攤/臺北市大同區長安西路218之1號旁,"[""殺蟲劑Cyromazine 賽滅淨0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,中山,不符合規定,統康生活事業股份有限公司美麗華分公司(Mia C'bon MARKET),統康生活事業股份有限公司美麗華分公司(Mia C'bon MARKET)/臺北市中山區敬業三路20號地下1樓之1,"[""殺線蟲劑Fosthiazate 福賽絕0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,豆菜類,大安,不符合規定,秋香蔬菜商行,秋香蔬菜商行/臺北市大安區臨江街29-1號,"[""殺草劑Ametryn 草殺淨0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,大漿果類,南港,不符合規定,日鮮蔬果專賣店,日鮮蔬果專賣店/臺北市萬華區貴陽街2段137號,"[""殺蟎劑Fenbutatin-oxide 芬佈賜0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,中山,不符合規定,臺北市第二果菜批發市場蔬菜零批場21-08號攤,臺北市第二果菜批發市場蔬菜零批場21-08號攤/臺北市中山區民族東路336號,"[""殺草劑Thiobencarb 殺丹0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,果菜類,南山,不符合規定,為福樓餐廳有限公司,為福樓餐廳有限公司/臺北市南港區忠孝東路5段996號1樓,"[""殺蟲劑Flonicamid 氟尼胺0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,大安,不符合規定,優市大安店, 優市大安店/臺北市大安區敦化南路2段11巷38弄15號,"[""殺蟲劑Thiamethoxam 賽速安0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,北投,不符合規定,順豐蔬果行,順豐蔬果行/臺北市北投區清江路22號,"[""殺蟲劑Thiamethoxam 賽速安0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,菊花,松山,不符合規定,心元蔘藥行,心元蔘藥行/臺北市松山區南京東路5段291巷20弄6號,"[""1.殺蟲劑Cypermethrin賽滅寧0.14ppm（標準：0.03ppm以下）、殺草劑Pendimethalin施得圃0.07ppm（ 標準： 0.05ppm 以下）、殺菌劑Pydiflumetofen派滅芬0.10ppm（標準：不得檢出）"", ""2.產品外包裝標示「檢驗合格」字樣及附有農藥殘留檢驗合格之檢驗報告，標示不實且易生誤解""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,菊花,大同,不符合規定,利隆貿易有限公司(利隆行),利隆貿易有限公司(利隆行)/臺北市大同區迪化街1段46巷18弄6號,"[""1.殺蟲劑Chlorfenapyr\t克凡派11."", ""2.產品內附有未檢出農藥殘留之檢驗報告與外包裝標示「安心使用」字樣，標示不實且易生誤解""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,白木耳,大同,不符合規定,迪隆蔘藥行,迪隆蔘藥行/臺北市大同區歸綏街220號1樓,"[""生長調節劑Chlormequat\t克美素0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,菊花,北投,不符合規定,慶峰參藥行,慶峰參藥行/臺北市北投區懷德街6-6號,"[""1.殺蟲劑Acetamiprid亞滅培3.9ppm（標準：2.0ppm以下）"", ""2.產品外包裝標示「天然生機」字樣及產品內附有未檢出農藥殘留之檢驗報告，標示不實且易生誤解""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,香辛植物及其他草木本植物,南港,不符合規定,全興蔬菜行,全興蔬菜行/臺北市萬華區環河南路2段245號環南市場33號攤,"[""殺菌劑Dimethomorph 達滅芬0."", ""殺菌劑Diniconazole 達克利0."", ""殺菌劑Fluopicolide 氟比來0."", ""殺菌劑Flusilazole 護矽得0."", ""殺菌劑Prochloraz 撲克拉0."", ""殺草劑Prometryn 佈滅淨0."", ""殺菌劑Propiconazole 普克利4."", ""殺菌劑Pydiflumetofen 派滅芬0."", ""殺蟲劑Thiamethoxam 賽速安0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,香辛植物及其他草木本植物,大安,不符合規定,遠東都會股份有限公司復興店（city super復興店）,遠東都會股份有限公司復興店（city super復興店）/臺北市大安區忠孝東路3段300號B3樓,"[""殺菌劑Dimethomorph 達滅芬0."", ""殺菌劑Diniconazole 達克利0."", ""殺菌劑Fluopicolide 氟比來0."", ""殺菌劑Flusilazole 護矽得0."", ""殺菌劑Prochloraz 撲克拉0."", ""殺菌劑Procymidone 撲滅寧0."", ""殺菌劑Propiconazole 普克利1."", ""殺菌劑Pydiflumetofen 派滅芬0."", ""殺蟲劑Thiamethoxam 賽速安0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,士林,不符合規定,無市招菜攤(李O立),無市招菜攤(李O立)/臺北市士林區文林路101巷26號前攤販,"[""殺蟲劑Chlorfenapyr 克凡派1."", ""殺蟲劑Cyantraniliprole 賽安勃0."", ""殺蟲劑Fipronil 芬普尼0.237ppm、Fipronil-sulfone芬普尼代謝物0."", ""殺蟲劑Pyriproxyfen 百利普芬0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,中山,不符合規定,第二果菜批發市場第23-13號攤(張O淳),第二果菜批發市場第23-13號攤(張O淳)/臺北市中山區民族東路336號,"[""除草劑Metolachlor 莫多草0."", ""殺草劑Pendimethalin 施得圃0."", ""殺菌劑Pyraclostrobin 百克敏2."", ""殺蟲劑Terbufos 托福松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,香辛植物及其他草木本植物,北投,不符合規定,易長泓有限公司石牌營業所（旺佳佳越法新麵包石牌店）,易長泓有限公司石牌營業所（旺佳佳越法新麵包石牌店）/臺北市北投區石牌路2段72號,"[""殺蟲劑3-OH Carbofuran3羥基加保扶0.01ppm、Carbofuran 加保扶0."", ""殺蟲劑Chlorpyrifos 陶斯松0."", ""殺菌劑Pencycuron 賓克隆0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,香辛植物及其他草木本植物,中山,不符合規定,第二果菜批發市場第17-11號攤(莊O逸),第二果菜批發市場第17-11號攤(莊O逸)/臺北市中山區民族東路336號,"[""殺草劑Ametryn 草殺淨0."", ""殺菌劑Hexaconazole 菲克利0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,南港,不符合規定,22號蔬果園,22號蔬果園/臺北市萬華區西藏路125巷22號1樓,"[""殺蟲劑Fipronil-sulfone芬普尼代謝物0."", ""殺菌劑Fluxapyroxad 氟克殺0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,松山,不符合規定,兄弟大飯店股份有限公司(兄弟大飯店),兄弟大飯店股份有限公司(兄弟大飯店)/臺北市松山區南京東路3段255號,"[""殺蟲劑Cyantraniliprole 賽安勃0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,北投,不符合規定,蘇杭企業股份有限公司天母分公司(蘇杭365),蘇杭企業股份有限公司天母分公司(蘇杭365)/臺北市北投區明德路365號,"[""殺菌劑Thifluzamide 賽氟滅0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,中山,不符合規定,第二果菜批發市場第19-13號攤(胡O傑),第二果菜批發市場第19-13號攤(胡O傑)/臺北市中山區民族東路336號,"[""殺蟎劑Ethion 愛殺松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,信義,不符合規定,遠百企業股份有限公司忠孝分公司(愛買忠孝店),遠百企業股份有限公司忠孝分公司(愛買忠孝店)/臺北市信義區忠孝東路5段297號地下3樓,"[""殺蟲劑Cyantraniliprole 賽安勃0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,士林,不符合規定,士林素食館(士林健康素食),士林素食館(士林健康素食)/臺北市士林區中正路281號,"[""殺菌劑Pyraclostrobin 百克敏0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,小葉菜類,南山,不符合規定,阿一蔬果有限公司(阿一蔬果),阿一蔬果有限公司(阿一蔬果)/臺北市南港區忠孝東路6段85號1樓,"[""殺草劑Oxadiazon 樂滅草0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,北投,不符合規定,全聯實業股份有限公司北投吉利分公司,全聯實業股份有限公司北投吉利分公司/臺北市北投區吉利街125號1樓,"[""殺蟲劑Lufenuron 祿芬隆0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,果菜類,南港,不符合規定,第一果菜批發市場,第一果菜批發市場/臺北市萬華區萬大路533號地號919,"[""殺蟲劑Flonicamid 氟尼胺0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,瓜菜類,大安,不符合規定,遠東都會股份有限公司復興店（city super復興店）,遠東都會股份有限公司復興店（city super復興店）/臺北市大安區忠孝東路3段300號B3樓,"[""殺蟲劑Trichlorfon 三氯松0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,豆菜類,內湖,不符合規定,大潤發流通事業股份有限公司南湖分公司(大潤發),大潤發流通事業股份有限公司南湖分公司(大潤發)/臺北市內湖區舊宗路1段188號,"[""殺菌劑Pyraclostrobin百克敏0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,根莖菜類,松山,不符合規定,惠康百貨股份有限公司松山光復公司(家樂福超市),惠康百貨股份有限公司松山光復公司(家樂福超市)/臺北市松山區光復北路198號,"[""殺蟲劑Thiamethoxam賽速安0.""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,八仙果,信義,不符合規定,惠香食品有限公司,惠香食品有限公司/新北市板橋區民有街5號,"[""檢出甜味劑「甜菊糖」及「蔗糖素」，惟未於成分內容物標示。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,八仙果,信義,不符合規定,金德恩國際貿易有限公司,金德恩國際貿易有限公司/新北市蘆洲區中山一路282號2樓,"[""檢出著色劑「食用色素紅色六號」、「食用色素黃色五號」及「食用色素藍色一號」及甜味劑「甘草素」，惟未於成分內容物標示。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,八仙果,信義,不符合規定,宏宇農產生技企業有限公司,宏宇農產生技企業有限公司/臺南市官田區建業路3號,"[""檢出甜味劑「甘草素」惟未於成分內容物標示。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,蜜餞食品,信義,不符合規定,維元食品有限公司,維元食品有限公司/新北市板橋區和平路10之1號3樓,"[""檢出甜味劑「蔗糖素」惟未於成分內容物標示。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,蜜餞食品,信義,不符合規定,陳Ο君,陳Ο君/桃園市中壢區青峰路2段,"[""1.檢驗結果檢出防腐劑「己二烯酸」、著色劑「食用色素紅色六號」、甜味劑「紐甜」及「甜菊糖」，惟未於成分內容物標示。"", ""2.產品外包裝未標示「製造廠商或國內負責廠商名稱、電話號碼及地址」及「淨重、容量或數量」，且營養標示未標示「每一份量（或每一份、每份）」。""]",2026-05-03T00:48:46.175674+08:00
2026-05-03T00:48:46.175674+08:00,2024,蜜餞食品,信義,不符合規定,陳Ο君,陳Ο君/桃園市中壢區青峰路2段,"[""產品外包裝未標示「製造廠商或國內負責廠商名稱、電話號碼及地址」及「淨重、容量或數量」，且營養標示未標示「每一份量（或每一份、每份）」。""]",2026-05-03T00:48:46.175674+08:00
